285,10642,19,44,6
286,9583,9,41,4
287,6483,3,54,43
288,5246,1,41,35
289,14920,19,55,25
290,12579,6,51,12
291,10864,9,28,8
292,6605,12,21,8
293,9884,12,44,34
294,9263,6,35,25
295,12735,14,38,30
296,7323,10,58,32
297,7502,3,22,15
298,5529,0,14,5
299,14768,2,19,0
300,8817,0,42,10
301,6750,1,57,11
302,14588,19,30,10
303,8964,10,27,7
304,11702,3,53,38
305,12462,19,47,4
306,5919,1,36,28
307,8283,19,52,40
308,6708,11,46,14
309,6605,11,15,3
310,7642,0,13,9
311,9815,13,28,7
312,7908,17,40,5
313,10829,17,12,3
314,7911,7,20,17
315,6470,0,47,27
316,6508,13,48,37
317,12333,19,58,3
318,7006,8,57,28
319,8379,14,19,6
320,6935,3,52,15
321,13598,19,35,22
322,11911,6,40,36
323,11717,2,33,20
324,6077,13,33,6
325,8225,11,39,11
326,6187,16,36,7
327,13638,1,35,21
328,9381,14,25,7
329,5927,11,28,0
330,14018,16,42,13
331,10028,3,39,31
332,9081,16,46,3
333,8175,17,57,10
334,11317,8,21,1
335,6586,19,19,14
336,9233,18,37,25
337,14778,3,23,4
338,6476,19,13,2
339,9871,17,33,28
340,5622,13,39,33
341,8233,8,54,20
342,5345,19,32,4
343,14428,2,39,31
344,12320,10,25,21
345,6316,10,31,24
346,11194,19,53,31
347,11633,15,24,0
348,9495,6,27,22
349,8756,8,18,2
350,8913,10,32,20
351,12639,4,50,45
352,9605,7,42,36
353,12033,9,54,38
354,9663,10,48,2
355,13159,1,58,44
356,8385,4,18,15
357,12804,18,13,9
358,10444,9,38,15
359,9433,3,34,14
360,12436,1,55,13
361,5693,2,23,10
362,13247,14,49,1
363,8725,4,49,45
364,13270,6,33,4
365,10604,12,56,14
366,9123,11,17,0
367,6460,1,53,26
368,9809,3,53,12
369,7123,3,54,11
370,6223,19,13,1
371,11391,2,38,34
372,9948,6,14,6
373,11905,0,21,2
374,5468,1,37,4
375,11917,5,47,40
376,11361,14,49,37
377,5880,18,30,7
378,6482,14,31,12
379,11368,13,41,7
380,8823,5,10,3
381,8983,5,12,2
382,12905,14,27,19
383,8816,19,14,8
384,5895,18,26,10
385,7296,17,19,6
386,10748,11,36,21
387,11542,0,15,8
388,11401,10,59,43
389,7666,3,30,25
390,7745,16,30,27
391,9433,12,45,4
392,12935,18,46,32
393,13807,7,14,1
394,9345,2,42,35
395,12651,19,26,21
396,14120,6,55,30
397,12534,2,29,12
398,10293,17,45,32
399,14923,18,10,1
400,14405,3,29,25
401,12312,8,50,31
402,8182,10,54,19
403,8204,6,42,28
404,14279,1,39,30
405,9190,18,12,2
406,7067,13,13,9
407,9228,15,29,3
408,12982,4,26,7
409,5873,1,33,23
410,9342,12,24,5
411,6476,1,55,7
412,13434,15,48,44
413,10839,7,11,1
414,5910,5,37,11
415,14494,10,30,10
416,5037,3,30,0
417,13324,16,39,14
418,10781,12,21,6
419,10353,8,43,1
420,8182,19,19,7
421,12749,6,24,2
422,9498,13,16,10
423,14565,11,42,11
424,12958,14,10,2
425,11341,11,28,23
426,5447,13,43,22
427,5197,12,55,6
428,9470,1,23,1
429,14668,2,13,4
430,6348,13,41,12
431,9863,14,31,3
432,11374,9,16,0
433,11722,5,48,34
434,11393,8,41,28
435,7269,8,45,8
436,13766,3,29,12
437,7480,14,14,8
438,5615,12,11,3
439,12086,3,17,6
440,11552,5,43,21
441,9350,14,53,35
442,14958,12,55,11
443,5580,7,24,8
444,10051,15,16,2
445,10644,17,27,15
446,9399,11,23,16
447,9623,19,28,2
448,8072,14,58,4
449,8900,6,15,0
450,14002,2,42,37
451,8072,19,52,45
452,14071,6,16,5
453,13749,16,54,14
454,12489,17,16,7
455,14414,4,46,13
456,13674,16,48,41
457,5065,13,48,45
458,5970,14,18,12
459,13803,12,13,7
460,6664,3,27,2
461,12495,12,53,47
462,9607,15,49,41
463,10463,4,50,38
464,5307,14,49,13
465,10568,11,58,25
466,9777,12,44,24
467,6762,16,18,3
468,5690,3,56,48
469,14326,10,16,9
470,10103,17,31,9
471,12046,18,52,34
472,10366,17,41,18
473,9463,17,38,13
474,6051,11,31,17
475,13113,16,49,8
476,8383,6,34,23
477,10253,16,58,43
478,10141,19,26,9
479,5326,18,37,13
480,11303,0,11,7
481,11048,6,57,42
482,12141,19,46,22
483,8044,5,29,9
484,10973,15,36,5
485,7273,8,53,43
486,6923,16,25,7
487,13316,4,40,3
488,11371,8,18,2
489,8128,18,25,4
490,13713,2,12,0
491,8886,18,31,15
492,6823,7,26,20
493,8734,17,14,11
494,12999,13,36,24
495,12484,13,17,7
496,10492,5,41,2
497,10355,17,23,18
498,10997,18,26,15
499,14188,19,11,8
500,5618,6,35,31
501,9888,7,467,459
502,13668,1,288,216
503,19873,19,31,25
504,20513,7,283,271
505,7445,15,222,199
506,21741,4,223,132
507,21762,16,134,77
508,17297,3,395,212
509,24099,2,443,264
510,7175,9,157,97
511,6465,8,45,28
512,24219,13,38,28
513,22073,8,72,43
514,6923,7,506,268
515,13628,17,335,300
516,13512,7,30,22
517,18826,7,84,51
518,16114,13,48,37
519,10230,3,357,330
520,9152,4,372,226
521,12517,13,370,299
522,23189,12,166,126
523,6286,7,188,130
524,24651,10,405,230
525,11322,0,423,214
526,11627,4,122,108
527,11653,4,389,203
528,22483,15,294,155
529,16859,8,308,238
530,12622,7,119,87
531,19643,16,499,406
532,11679,11,454,324
533,15863,7,209,141
534,17046,19,98,69
535,12593,11,307,299
536,23384,3,239,232
537,23295,15,138,129
538,14651,11,488,261
539,20456,14,490,321
540,11782,3,45,28
541,7173,11,212,158
542,21621,14,164,118
543,7744,8,501,491
544,18355,12,384,300
545,7543,17,124,118
546,22590,1,253,248
547,23481,4,459,389
548,23303,1,325,223
549,7143,12,394,210
550,17230,8,378,199
551,12948,12,197,179
552,23913,13,125,69
553,11621,10,170,150
554,5021,9,395,330
555,15250,10,221,134
556,9059,15,371,331
557,13154,18,77,64
558,5284,14,153,130
559,19762,1,181,173
560,9661,19,237,182
561,17167,3,112,66
562,6396,14,246,186
563,12982,8,35,26
564,8960,18,90,52
565,18874,6,243,154
566,10140,8,344,187
567,21470,5,396,386
568,19539,10,56,36
569,5526,6,58,50
570,14237,18,393,221
571,18698,15,179,163
572,7361,13,99,52
573,18419,6,90,54
574,24600,5,165,146
575,10748,19,165,137
576,6160,10,191,148
577,21441,9,336,185
578,16518,18,200,147
579,10355,5,120,68
580,9706,6,262,206
581,10289,8,404,372
582,16510,2,264,138
583,10671,15,318,288
584,19799,18,438,382
585,5395,7,174,155
586,12922,8,268,177
587,11826,4,65,58
588,10272,18,365,314
589,6423,15,391,233
590,7314,3,86,83
591,13596,2,170,149
592,23052,10,396,379
593,16719,8,416,272
594,14397,0,453,403
595,21678,7,504,287
596,16485,9,95,75
597,6570,7,233,168
598,20886,19,262,211
599,11751,2,77,61
600,16628,4,438,223
601,5498,0,450,421
602,23892,2,50,41
603,6313,10,264,246
604,8000,10,286,223
605,17774,4,49,25
606,24336,15,117,68
607,15572,5,254,246
608,14449,14,355,281
609,13336,19,81,48
610,10914,13,372,297
611,20968,9,269,147
612,14098,10,458,261
613,13639,6,222,212
614,9891,11,347,245
615,16455,17,243,168
616,22473,8,140,98
617,15628,5,203,132
618,18091,6,282,234
619,9551,8,223,165
620,7745,12,448,270
621,9656,14,350,218
622,16179,18,255,152
623,21027,8,43,37
624,14240,0,128,96
625,19996,3,129,77
626,5204,1,89,74
627,19746,4,25,19
628,23376,5,168,94
629,12903,3,192,102
630,17765,13,17,12
631,13357,9,286,156
632,22840,16,368,338
633,24458,8,179,149
634,12512,13,340,185
635,7781,3,173,122
636,7683,17,205,153
637,16854,12,100,96
638,23132,8,206,129
639,15977,8,208,151
640,24087,8,315,295
641,18939,7,50,45
642,21555,11,180,99
643,20219,15,390,361
644,12382,11,348,175
645,6922,3,190,147
646,21052,14,230,173
647,22491,14,305,166
648,12576,5,254,155
649,15699,10,152,87
650,15249,3,441,338
651,23785,15,244,189
652,16326,13,24,16
653,22054,7,213,196
654,18922,16,404,376
655,21702,17,309,245
656,5176,15,285,185
657,17557,5,454,331
658,8159,16,369,354
659,21139,7,347,234
660,7710,12,33,22
661,14224,5,451,321
662,15017,1,273,228
663,18863,11,32,24
664,21186,2,443,353
665,20582,10,457,243
666,23360,7,483,394
667,18332,11,39,21
668,10219,15,365,351
669,5994,3,507,384
670,11773,11,504,477
671,19258,11,122,93
672,11682,13,276,151
673,12683,6,335,179
674,19480,15,293,196
675,7402,16,100,86
676,23855,4,153,142
677,14905,19,385,200
678,24746,12,110,101
679,12555,17,503,352
680,19996,5,129,80
681,21253,14,390,324
682,17035,14,327,242
683,7807,0,243,187
684,7824,4,60,49
685,19585,3,413,373
686,21781,12,166,128
687,14086,9,487,325
688,9748,18,454,358
689,16731,5,472,354
690,13182,5,414,340
691,6784,13,206,167
692,9041,10,215,108
693,10917,13,151,87
694,21504,8,25,21
695,12302,11,234,225
696,12943,19,442,248
697,19663,15,91,80
698,22932,3,18,13
699,20177,10,58,40
700,18103,11,457,267
701,8586,0,35,26
702,9202,4,266,237
703,7752,8,313,295
704,5616,13,37,24
705,7463,12,401,349
706,21617,18,374,277
707,5013,19,303,214
708,20069,11,408,368
709,20789,8,321,192
710,6604,16,346,188
711,7288,10,458,307
712,7324,3,508,289
713,8197,16,208,112
714,19226,19,235,151
715,14449,16,45,23
716,7167,9,328,282
717,16615,2,505,374
718,13652,15,429,379
719,9794,11,414,234
720,6294,19,475,468
721,12301,12,259,233
722,15986,9,24,20
723,7977,13,73,50
724,6313,2,314,272
725,23495,8,192,155
726,9581,6,469,266
727,14441,14,233,158
728,11938,10,309,216
729,13093,2,49,34
730,17117,18,138,108
731,16705,15,385,264
732,14088,2,485,334
733,17175,8,48,28
734,13275,8,393,299
735,16818,7,120,107
736,20452,15,159,124
737,5327,0,220,157
738,6944,7,452,241
739,20381,5,438,344
740,10047,8,338,246
741,13245,1,154,92
742,15651,10,147,89
743,12993,6,157,95
744,11424,16,216,161
745,5136,13,127,101
746,18653,15,291,169
747,15840,18,389,294
748,6674,5,217,120
749,9307,19,474,432
750,24008,12,223,172
751,20634,8,397,239
752,19163,18,421,226
753,18956,13,373,297
754,6938,0,398,298
755,24368,8,256,245
756,17669,1,41,31
757,6933,14,93,61
758,23950,13,242,238
759,17121,15,241,163
760,7992,16,225,172
761,10311,16,40,34
762,5467,7,350,290
763,8719,19,88,56
764,6397,19,134,98
765,22385,14,313,209
766,22329,6,260,135
767,12825,9,43,38
768,22140,7,257,240
769,24516,15,131,105
770,5346,19,46,24
771,9057,13,286,174
772,12797,0,90,68
773,24401,4,227,136
774,22222,11,492,322
775,10567,1,205,125
776,21353,11,24,20
777,15017,8,142,76
778,5717,17,87,68
779,17740,11,424,246
780,20457,16,118,89
781,6298,2,184,178
782,22704,16,95,52
783,21999,7,317,235
784,18533,12,371,277
785,11160,1,73,46
786,16279,1,468,431
787,14642,14,56,32
788,5670,2,328,199
789,21360,2,186,183
790,14179,4,84,54
791,8405,11,33,17
792,24851,13,438,250
793,9493,9,188,159
794,17357,18,366,184
795,6872,5,156,121
796,15831,3,452,390
797,21719,11,102,94
798,16748,19,200,166
799,12893,13,363,258
800,18648,11,464,336
801,10150,12,239,146
802,15545,17,445,232
803,9154,15,66,53
804,9824,18,497,390
805,16883,13,377,232
806,21422,19,354,230
807,11594,14,33,21
808,5463,5,485,439
809,11213,2,234,202
810,20545,6,48,39
811,22932,7,321,284
812,24101,1,444,317
813,12103,4,125,121
814,21549,2,79,75
815,10849,12,373,214
816,21972,16,394,285
817,21007,7,149,82
818,10281,0,175,150
819,12625,6,216,202
820,18859,6,272,263
821,19096,1,476,308
822,19917,4,374,296
823,17862,5,217,202
824,12691,16,187,93
825,22832,11,464,458
826,11795,0,27,23
827,16959,5,337,316
828,22741,9,478,468
829,21194,18,440,437
830,6067,19,424,300
831,24636,4,128,72
832,7065,12,259,232
833,21268,11,419,367
834,15845,2,332,245
835,21088,17,391,343
836,6695,11,422,257
837,23552,13,383,286
838,23746,13,380,373
839,5385,17,94,76
840,20265,1,355,283
841,6463,18,58,38
842,14562,9,169,100
843,9208,8,65,52
844,5414,8,367,214
845,17792,13,224,215
846,19518,14,331,278
847,5455,17,390,281
848,19655,19,118,110
849,7156,12,345,282
850,12814,10,243,163
851,5261,4,117,104
852,15221,16,205,104
853,8044,18,34,23
854,16108,4,149,140
855,10899,6,18,10
856,13335,9,128,118
857,5336,9,48,44
858,20750,13,21,16
859,8705,16,350,263
860,10488,10,317,301
861,15081,0,463,400
862,15950,17,97,76
863,22393,2,13,7
864,18814,4,451,399
865,5167,17,363,277
866,11109,1,416,245
867,18266,8,216,132
868,21907,19,466,429
869,5498,11,274,247
870,18539,13,23,15
871,7908,7,163,155
872,13759,4,424,414
873,21660,0,10,6
874,6647,19,331,240
875,5465,5,158,154
876,18699,18,277,167
877,18981,16,138,73
878,22564,14,348,188
879,16090,11,416,399
880,14175,0,210,150
881,14565,3,50,42
882,17865,3,455,297
883,23301,13,190,157
884,20099,0,210,182
885,13324,9,101,88
886,12799,1,136,133
887,21213,13,339,325
888,12768,9,315,291
889,20108,5,485,479
890,7198,16,419,245
891,10113,6,487,335
892,14303,13,264,246
893,20244,0,314,218
894,11647,5,18,10
895,5074,17,218,188
896,21224,3,247,209
897,17142,18,292,240
898,5274,11,352,255
899,21424,7,293,198
900,23044,1,312,309
901,15425,12,369,303
902,15560,12,406,360
903,15996,4,496,321
904,10778,9,391,229
905,7495,2,364,248
906,17409,12,185,122
907,13335,15,380,375
908,8212,11,381,345
909,8279,9,458,263
910,5182,15,502,366
911,19361,12,229,201
912,22107,16,98,83
913,21538,13,191,186
914,18392,10,431,289
915,21050,1,56,32
916,15061,11,67,34
917,9721,19,445,404
918,5766,2,31,26
919,5123,19,365,292
920,17293,16,469,274
921,10796,3,22,18
922,24802,10,250,168
923,12732,14,509,425
924,15563,19,84,62
925,10476,11,449,349
926,19555,8,399,268
927,17799,12,272,255
928,13686,12,384,232
929,14825,13,294,248
930,24803,19,169,110
931,9315,11,419,315
932,24696,17,285,252
933,8340,7,140,87
934,13849,2,362,199
935,10865,15,79,60
936,5370,1,186,149
937,16893,5,33,18
938,12639,18,228,196
939,23281,13,222,214
940,22434,10,61,50
941,24213,17,465,306
942,15629,19,407,346
943,5252,0,388,354
944,22875,10,211,132
945,17708,5,357,306
946,15195,19,108,82
947,14347,19,439,363
948,10413,9,65,52
949,23314,0,52,39
950,7266,1,219,133
951,15910,3,252,182
952,24159,9,116,106
953,6873,8,324,311
954,15962,10,217,178
955,20469,8,448,376
956,5243,7,284,142
957,8945,16,181,133
958,7036,5,234,206
959,17177,17,483,307
960,16521,19,105,82
961,5225,18,480,347
962,16608,6,450,282
963,14802,14,442,302
964,8274,12,48,34
965,12244,9,461,436
966,21536,10,446,429
967,6914,16,369,200
968,18846,11,253,223
969,21248,11,68,55
970,8530,16,428,231
971,12584,13,361,247
972,6581,11,509,437
973,12736,8,74,46
974,15728,18,258,255
975,16868,6,322,291
976,11264,7,437,319
977,23778,12,79,47
978,18483,3,458,319
979,23961,7,209,143
980,14056,1,184,107
981,18520,19,141,108
982,20306,18,252,227
983,18149,10,339,208
984,5013,4,152,83
985,19731,7,367,340
986,18791,4,144,130
987,23913,13,115,94
988,9136,14,300,208
989,9826,0,390,360
990,9386,5,328,277
991,5511,4,38,21
992,8897,9,30,16
993,15414,18,495,335
994,5971,3,56,53
995,6494,16,157,139
996,7216,5,106,53
997,15168,18,349,269
998,22810,8,179,167
999,22415,8,312,182
1000,10406,0,325,289
