183,14720,12,48,2
184,14569,10,29,3
185,7347,5,25,2
186,12295,18,46,36
187,13482,4,22,4
188,12077,16,65,2
189,9743,6,28,24
190,11379,10,70,29
191,8396,9,37,19
192,13844,15,82,60
193,13244,18,23,1
194,10270,18,17,12
195,12126,9,14,10
196,6079,17,25,19
197,6818,5,105,30
198,14857,9,25,16
199,14889,6,41,2
200,9390,18,62,28
201,12360,4,40,30
202,8355,1,109,92
203,5157,8,46,22
204,14209,3,74,20
205,7384,3,95,7
206,13199,13,62,52
207,13883,19,75,21
208,9417,7,62,54
209,10922,19,32,14
210,11228,3,109,12
211,5652,4,108,84
212,12166,13,49,10
213,13527,12,47,9
214,14570,6,65,37
215,7943,4,56,23
216,11082,7,36,9
217,7623,3,68,62
218,11195,12,16,2
219,8205,14,69,50
220,12148,19,100,25
221,7522,15,53,32
222,10030,16,14,5
223,9727,16,31,24
224,9908,1,69,63
225,8689,3,24,6
226,12660,13,32,19
227,9974,9,59,15
228,14861,10,68,3
229,14813,1,44,21
230,8190,4,65,28
231,7593,12,33,27
232,7965,5,65,44
233,5038,8,39,4
234,11741,4,27,18
235,14530,14,14,0
236,13094,0,29,22
237,8909,14,40,32
238,12544,12,59,56
239,7753,15,42,35
240,10983,7,97,69
241,11442,17,102,13
242,13800,15,39,23
243,14134,5,45,6
244,10418,3,36,10
245,13925,5,10,4
246,6550,6,18,12
247,13057,14,17,2
248,13287,11,55,38
249,8591,15,104,82
250,12618,17,95,83
251,14948,9,109,94
252,14279,14,79,51
253,8921,7,93,25
254,10453,13,91,22
255,10103,5,106,94
256,10721,1,80,15
257,9067,10,30,11
258,12887,6,63,13
259,9730,0,85,58
260,10567,9,47,36
261,8126,0,87,72
262,8561,13,30,11
263,13774,3,106,82
264,7865,14,93,75
265,10665,18,99,26
266,8803,18,78,40
267,5220,19,106,45
268,7991,12,101,31
269,10246,19,37,13
270,8253,7,60,28
271,8475,14,101,98
272,7714,5,84,56
273,14573,2,108,96
274,9761,18,50,4
275,14300,9,87,7
276,14875,11,103,39
277,14487,13,49,27
278,8639,9,83,66
279,11265,19,18,14
280,11057,18,27,11
281,12796,19,25,14
282,11079,4,82,15
283,14752,0,29,11
284,13862,7,103,21
285,9429,10,95,34
286,8105,13,80,77
287,11556,13,94,4
288,13850,1,104,13
289,13001,16,13,1
290,5591,14,94,5
291,14531,17,48,5
292,7421,6,35,20
293,7538,17,106,97
294,8816,6,96,15
295,8376,18,16,7
296,5233,18,21,13
297,14632,14,88,40
298,12981,15,90,63
299,9050,19,83,28
300,12885,6,29,8
301,9028,15,51,17
302,10104,11,105,38
303,8657,10,81,45
304,9769,17,68,12
305,10430,9,35,22
306,14455,11,34,19
307,6871,15,106,89
308,8287,6,99,28
309,7694,7,41,16
310,14340,7,97,19
311,11204,15,52,11
312,8568,19,75,17
313,8398,12,57,53
314,7023,14,22,17
315,12000,13,66,8
316,12466,14,99,9
317,8805,3,41,9
318,11577,7,106,58
319,13572,15,78,8
320,12048,10,64,60
321,14716,16,47,32
322,5842,16,14,5
323,7161,16,75,55
324,6641,18,16,12
325,11675,8,90,19
326,11259,0,22,9
327,14630,7,18,3
328,14981,16,101,54
329,8732,5,77,59
330,10756,5,106,9
331,13796,1,104,54
332,5919,18,77,43
333,11590,9,89,26
334,7294,15,63,16
335,13676,6,41,9
336,13309,0,77,20
337,13619,19,74,15
338,8057,2,14,3
339,12119,0,25,17
340,11217,11,36,27
341,13706,12,97,81
342,12902,18,55,7
343,9708,1,54,33
344,6875,6,64,15
345,8980,13,51,21
346,12932,2,102,22
347,9637,16,36,4
348,12043,12,28,0
349,5353,18,75,42
350,14230,19,32,27
351,13722,4,74,19
352,6642,18,77,38
353,14659,7,79,1
354,5243,5,22,7
355,9859,2,38,8
356,13472,0,21,18
357,8569,11,75,23
358,11987,13,100,44
359,8328,2,89,59
360,11479,9,78,41
361,9204,11,23,18
362,13280,7,46,12
363,6643,6,33,2
364,7382,5,98,75
365,10893,2,44,22
366,14545,4,14,2
367,12300,8,69,30
368,13885,1,82,36
369,8588,15,58,19
370,6264,0,98,1
371,11435,7,13,8
372,9887,7,73,56
373,6521,4,34,15
374,8116,1,57,49
375,8777,17,17,5
376,5418,0,37,6
377,6062,7,97,6
378,11302,13,55,48
379,8974,6,105,102
380,8448,8,25,9
381,12082,8,90,50
382,13935,2,75,38
383,12867,15,55,22
384,9168,13,87,56
385,10254,5,55,45
386,6256,12,23,14
387,8593,18,38,19
388,13292,1,42,31
389,7227,15,20,12
390,11576,1,59,37
391,7631,4,60,4
392,11940,8,31,19
393,5473,19,37,1
394,9768,11,95,20
395,7511,17,36,17
396,14041,11,72,6
397,5384,9,107,102
398,13729,1,61,58
399,14736,4,47,10
400,7130,17,87,73
401,12954,9,82,22
402,7331,1,80,39
403,13492,5,89,41
404,9705,5,31,28
405,6494,13,59,9
406,13598,10,21,16
407,11738,4,76,28
408,10950,13,38,10
409,12429,12,107,15
410,8036,2,60,22
411,11260,10,24,19
412,12945,19,67,26
413,11920,1,89,26
414,13765,4,90,38
415,5922,16,76,58
416,7467,10,84,43
417,10174,16,51,24
418,11953,10,32,23
419,5572,13,19,8
420,14181,17,80,74
421,8386,18,81,48
422,13881,15,106,6
423,14635,8,39,25
424,10767,2,81,35
425,11842,5,11,0
426,5484,17,13,1
427,9807,10,90,18
428,9833,3,14,10
429,7864,11,54,30
430,13613,3,32,5
431,5961,3,72,41
432,5796,4,89,66
433,10012,6,31,28
434,5466,8,33,9
435,5809,13,70,25
436,10416,2,41,27
437,6487,18,89,70
438,9830,13,12,2
439,13056,18,32,23
440,13630,12,45,30
441,10176,4,42,20
442,5839,5,94,70
443,6542,1,47,2
444,11135,16,57,13
445,6578,12,73,53
446,12679,4,38,19
447,11525,9,106,82
448,7315,14,99,77
449,6851,11,48,12
450,13999,10,74,61
451,11755,15,104,101
452,12074,3,42,24
453,5133,0,47,27
454,5910,3,90,28
455,11531,11,39,8
456,12933,6,92,53
457,8120,14,54,0
458,7837,2,35,29
459,8347,2,21,6
460,11013,18,24,8
461,11644,3,18,4
462,10549,17,32,21
463,9174,9,98,33
464,13145,12,76,5
465,14899,6,12,2
466,12462,13,23,18
467,10915,4,31,28
468,5027,9,91,80
469,5204,5,83,0
470,12953,19,68,6
471,11658,18,24,8
472,8659,17,75,61
473,11336,10,37,19
474,13142,11,88,29
475,8885,14,62,21
476,11754,8,44,1
477,9064,5,66,5
478,8918,6,26,6
479,12796,19,45,17
480,8519,12,101,54
481,5340,16,54,9
482,13337,17,92,13
483,9367,3,65,23
484,8748,11,105,59
485,8125,8,54,13
486,5680,11,47,25
487,8527,0,52,18
488,8328,9,67,7
489,9426,1,10,3
490,7067,2,21,14
491,11868,1,77,1
492,13326,11,87,43
493,8469,10,67,21
494,12810,8,89,45
495,10071,8,97,4
496,10940,16,79,17
497,13454,8,70,66
498,10143,17,102,72
499,7913,5,37,8
500,11315,6,39,21
501,5238,2,66,60
502,8298,3,89,52
503,12633,17,21,13
504,6021,13,46,27
505,10389,19,25,8
506,5610,8,71,18
507,9824,10,18,0
508,9249,2,55,19
509,12547,9,83,20
510,7986,7,67,3
511,8904,8,12,8
512,6552,12,61,13
513,8538,11,36,5
514,12640,10,87,3
515,6167,5,59,13
516,9802,14,100,4
517,6337,11,69,66
518,14790,8,51,29
519,10008,16,77,18
520,8792,2,58,6
521,10465,11,86,68
522,11525,15,60,5
523,11890,6,101,7
524,8915,2,83,37
525,14675,7,28,12
526,13980,14,54,7
527,10301,11,48,13
528,6475,10,79,11
529,10142,0,24,19
530,9292,12,17,11
531,8643,13,75,40
532,8048,19,98,69
533,10045,18,101,51
534,14582,14,90,59
535,9612,6,74,52
536,7523,0,18,7
537,6774,18,69,56
538,8714,3,78,66
539,11696,13,102,46
540,5284,3,63,53
541,5571,0,72,44
542,6041,2,24,18
543,10280,12,59,32
544,14997,4,41,14
545,10636,13,94,59
546,8883,10,31,11
547,5260,6,46,20
548,13461,4,76,32
549,7689,0,60,41
550,8169,12,21,11
551,7045,18,50,4
552,11508,2,58,32
553,12628,16,27,2
554,12827,12,68,12
555,14284,6,14,8
556,13493,12,75,6
557,12756,3,66,62
558,9994,19,67,28
559,12680,4,56,20
560,12326,6,95,54
561,7859,8,86,50
562,14806,13,49,31
563,9250,7,22,5
564,11081,9,50,16
565,13751,0,25,5
566,12847,11,52,32
567,10116,5,68,30
568,11133,13,46,27
569,7403,16,34,5
570,6535,17,93,50
571,9332,6,11,8
572,14964,18,79,60
573,13623,17,74,41
574,13294,8,66,12
575,14781,10,15,9
576,8126,5,97,59
577,6802,5,89,72
578,12147,16,62,9
579,7606,6,65,31
580,9500,4,53,19
581,7911,12,88,15
582,7465,3,15,1
583,5319,3,16,8
584,6989,8,63,23
585,8268,3,52,16
586,13838,7,44,3
587,9082,16,87,73
588,7843,13,71,29
589,11179,1,12,6
590,13476,10,41,32
591,6407,3,80,30
592,14334,13,99,90
593,13147,1,50,24
594,8268,12,29,4
595,12694,0,29,11
596,10398,6,47,29
597,10023,5,17,10
598,7141,7,74,44
599,5232,11,78,47
600,8020,16,39,6
601,14581,8,63,22
602,14336,5,66,21
603,9741,1,84,35
604,5633,4,108,80
605,9887,8,60,42
606,11982,9,17,5
607,5606,19,91,27
608,8756,17,90,30
609,8526,16,20,3
610,13600,13,39,20
611,9940,0,68,34
612,11695,14,109,55
613,10344,6,13,4
614,5381,4,85,64
615,14926,14,107,27
616,8818,9,15,0
617,6856,12,13,10
618,10302,4,64,37
619,5693,16,68,37
620,9454,16,24,19
621,5941,2,35,14
622,10779,16,28,6
623,12283,13,61,8
624,5938,18,64,31
625,11417,9,101,3
626,6750,6,81,31
627,13966,19,93,76
628,7152,14,56,6
629,13627,13,82,38
630,6967,13,29,7
631,13073,12,13,2
632,13240,2,52,21
633,11220,3,61,18
634,13718,16,46,8
635,11914,19,26,21
636,11210,16,45,17
637,8572,2,59,6
638,7068,4,63,53
639,14756,6,24,12
640,14471,4,31,18
641,13293,13,100,84
642,12536,4,88,46
643,7286,8,92,88
644,9455,19,103,5
645,13870,6,34,18
646,6365,16,36,32
647,11945,16,70,39
648,5284,12,109,105
649,12905,16,95,2
650,9642,16,97,94
651,8117,12,62,20
652,12261,18,78,72
653,5797,9,70,48
654,5375,8,59,51
655,12515,14,46,38
656,6979,6,62,14
657,13099,4,106,103
658,10798,7,74,63
659,13547,9,29,17
660,5294,8,66,53
661,6595,11,71,42
662,5270,14,108,3
663,10342,7,77,46
664,5480,7,90,86
665,11591,4,63,44
666,6952,17,100,63
667,9340,3,33,13
668,6527,11,87,72
669,12014,3,22,5
670,5029,9,99,95
671,7302,8,94,28
672,13718,17,29,2
673,10753,1,25,13
674,7070,2,13,1
675,11821,7,84,37
676,7564,6,53,10
677,9065,1,63,38
678,13650,6,63,29
679,13656,8,89,81
680,14530,6,91,20
681,10366,3,18,12
682,8946,2,38,4
683,10161,5,105,56
684,8281,2,24,14
685,14760,19,53,42
686,12191,11,98,19
687,8639,1,20,1
688,8976,13,68,51
689,5217,5,82,5
690,5113,6,32,23
691,10732,9,14,9
692,14025,9,36,10
693,9792,15,13,8
694,6417,18,27,14
695,5791,4,104,60
696,12340,18,16,9
697,5598,0,14,6
698,8615,9,45,8
699,5218,6,71,65
700,7073,5,73,28
701,12244,18,66,23
702,10092,17,78,16
703,14845,16,108,76
704,12850,5,47,41
705,12522,19,18,5
706,11168,10,35,0
707,9032,17,81,55
708,6869,0,11,8
709,9768,19,101,2
710,6291,18,15,5
711,11996,11,17,0
712,14429,10,109,80
713,5016,0,81,44
714,5655,15,24,8
715,8897,17,36,23
716,13705,8,102,40
717,11921,11,81,26
718,11948,8,106,19
719,7680,18,78,47
720,8522,1,10,4
721,10252,4,27,8
722,11953,7,18,5
723,10738,15,39,2
724,6721,12,50,5
725,6369,2,83,56
726,8649,11,31,3
727,13550,12,37,3
728,12781,15,95,0
729,6698,10,46,2
730,11682,11,24,10
731,11325,3,55,12
732,6976,4,92,79
733,9855,19,35,31
734,6671,12,19,0
735,12488,3,66,31
736,10458,15,10,7
737,10103,4,35,31
738,8046,9,57,49
739,5640,1,83,37
740,8619,9,94,17
741,9244,19,60,15
742,6209,1,88,64
743,7828,0,102,13
744,14084,1,24,14
745,6150,7,32,23
746,10953,7,31,18
747,8934,16,36,29
748,10534,9,105,86
749,14765,10,102,36
750,13605,4,75,66
751,7366,14,48,41
752,11616,13,78,54
753,5947,11,49,10
754,5462,7,105,67
755,9916,1,109,94
756,12436,18,18,8
757,8743,19,42,24
758,8413,4,84,43
759,7520,7,93,31
760,5106,7,98,39
761,12651,3,53,29
762,5514,3,30,1
763,9580,7,67,56
764,12395,19,87,35
765,9214,15,84,29
766,6414,9,51,16
767,6888,16,97,18
768,8062,11,41,17
769,13753,7,61,8
770,11801,18,56,12
771,12108,15,37,0
772,7853,4,49,11
773,5396,6,99,55
774,8876,11,85,46
775,7105,0,11,4
776,5464,10,44,7
777,7209,17,45,24
778,14103,17,70,10
779,14928,1,40,22
780,12671,17,21,17
781,13583,19,39,8
782,9642,6,36,3
783,11344,4,80,37
784,13411,11,61,51
785,9583,15,31,8
786,5063,2,16,6
787,14618,16,51,36
788,8485,10,21,6
789,12050,7,101,73
790,8350,15,81,8
791,12008,4,107,99
792,6708,9,54,1
793,13440,14,74,25
794,8302,15,85,79
795,12800,2,43,26
796,8562,19,95,71
797,10977,14,57,51
798,9834,8,77,41
799,12285,19,36,26
800,6207,15,25,14
801,14991,9,20,0
802,9856,10,39,29
803,11509,0,99,20
804,14092,1,101,5
805,13281,7,42,36
806,11299,3,106,81
807,12435,6,53,12
808,14088,14,92,53
809,8288,13,45,38
810,9489,1,49,44
811,11390,9,72,21
812,6613,15,41,27
813,5733,3,13,6
814,8508,15,65,37
815,8990,13,59,20
816,8899,7,61,19
817,10487,10,26,11
818,9797,15,27,13
819,12765,19,102,57
820,6530,9,25,4
821,13009,2,105,25
822,7035,16,51,42
823,5171,4,41,36
824,9347,6,54,43
825,6489,12,103,82
826,12351,12,21,1
827,10728,10,92,4
828,6822,3,15,11
829,11897,7,11,5
830,5106,2,10,6
831,5845,14,92,52
832,9741,0,57,35
833,5465,18,11,0
834,8244,16,43,13
835,5683,8,30,20
836,14727,17,102,18
837,13026,3,10,5
838,14470,10,64,6
839,12889,19,67,49
840,6069,16,100,84
841,11356,4,90,35
842,10008,8,17,14
843,6016,19,21,9
844,9431,11,65,10
845,8159,1,71,54
846,13547,6,36,30
847,6977,9,87,6
848,7246,6,94,49
849,9844,12,61,1
850,14415,7,75,45
851,7301,15,33,3
852,6923,10,22,5
853,7844,14,105,81
854,8724,0,97,8
855,6003,18,71,48
856,7950,2,46,2
857,12823,0,36,1
858,11116,16,89,61
859,11733,2,25,15
860,9911,9,96,46
861,11798,14,89,81
862,14295,11,37,19
863,6403,14,29,9
864,10263,8,94,78
865,12168,0,34,23
866,14053,1,84,33
867,9509,18,54,49
868,9358,3,34,31
869,5991,13,43,38
870,7702,7,74,41
871,5571,7,89,35
872,14206,17,13,4
873,10060,18,92,25
874,5052,9,18,9
875,7735,3,19,8
876,12166,6,46,7
877,9902,10,62,39
878,5446,8,58,45
879,10841,19,12,6
880,5191,19,83,66
881,11318,4,37,17
882,14661,1,96,22
883,10465,11,25,3
884,9393,10,83,59
885,5740,14,90,18
886,5931,10,12,9
887,6024,2,62,0
888,9541,4,44,14
889,12282,10,38,9
890,12598,15,14,2
891,6134,16,35,1
892,7108,5,93,31
893,7031,8,108,23
894,7560,10,11,0
895,13445,1,46,8
896,5054,11,55,52
897,13596,18,62,49
898,14353,1,64,38
899,7067,6,98,56
900,7779,0,12,5
901,14578,17,80,39
902,6610,2,61,16
903,10834,12,28,0
904,13268,8,86,10
905,11296,14,46,19
906,10252,5,43,25
907,7331,6,109,10
908,9569,16,44,2
909,13665,5,69,56
910,6573,0,41,5
911,12085,7,53,42
912,7724,11,68,54
913,14507,10,37,20
914,14312,17,45,4
915,9954,0,89,14
916,9139,16,17,7
917,10408,0,103,32
918,8221,3,67,49
919,11665,9,41,2
920,8393,16,25,12
921,8737,16,64,4
922,12732,12,91,51
923,9660,0,65,52
924,13165,8,71,65
925,12044,1,20,1
926,13974,3,15,3
927,5851,7,51,15
928,5873,4,25,18
929,7668,18,74,32
930,7707,2,74,23
931,14150,9,62,57
932,11475,4,34,9
933,5552,1,33,19
934,12859,4,13,3
935,5734,1,100,60
936,10678,14,92,54
937,10426,0,52,48
938,11816,0,76,27
939,9955,4,80,37
940,5385,16,78,26
941,11033,7,28,16
942,14369,7,49,41
943,11510,2,75,0
944,8781,18,50,30
945,10166,7,62,46
946,13976,0,79,32
947,10487,9,106,86
948,8466,8,63,27
949,8009,4,37,7
950,6556,6,71,35
951,12319,7,81,1
952,5898,19,79,16
953,13548,7,95,47
954,7023,8,37,24
955,8662,11,44,39
956,7107,1,105,6
957,5542,8,47,38
958,14784,11,95,47
959,7238,15,33,0
960,13296,16,52,47
961,14241,8,27,9
962,14033,3,32,17
963,13477,7,95,13
964,13504,14,32,24
965,14451,2,71,58
966,14849,17,25,8
967,14654,11,48,27
968,5317,18,19,6
969,13783,17,55,18
970,13569,5,106,33
971,7639,8,95,46
972,12093,15,28,8
973,13221,19,57,41
974,10274,4,33,15
975,10907,19,13,3
976,8283,14,53,15
977,8117,3,55,4
978,10964,10,25,18
979,7265,7,43,39
980,13822,4,97,89
981,7903,7,87,47
982,7624,16,75,32
983,10961,7,65,59
984,11127,1,70,54
985,8892,2,14,4
986,13934,2,95,20
987,11685,16,60,36
988,7510,17,80,29
989,9349,13,16,13
990,10583,10,79,3
991,9285,14,99,6
992,14700,14,102,24
993,14914,5,81,51
994,9763,1,102,93
995,9913,7,29,22
996,7290,6,79,53
997,6203,14,34,12
998,11107,12,105,35
999,5466,9,72,46
1000,12800,1,74,53
1001,14842,1,55,48
1002,7638,4,25,18
1003,14512,3,10,3
1004,11598,12,83,34
1005,8054,14,85,39
1006,7583,0,105,11
1007,9092,19,108,89
1008,9173,2,16,7
1009,11656,1,29,10
1010,13501,18,15,3
1011,10239,13,33,17
1012,12838,9,85,30
1013,6921,4,46,31
1014,13584,0,11,7
1015,10312,9,78,35
1016,10704,9,73,48
1017,8512,18,74,62
1018,8282,15,38,12
1019,6568,12,31,23
1020,13189,11,95,8
1021,9032,1,65,59
1022,12810,18,24,2
1023,5193,19,38,18
1024,14005,18,14,10
1025,7303,16,31,3
1026,8530,3,33,9
1027,10273,9,43,2
1028,10960,13,78,8
1029,11287,5,69,7
1030,11921,2,82,73
1031,12043,9,105,17
1032,8871,6,33,18
1033,11184,11,91,69
1034,7848,14,68,49
1035,8366,12,103,31
1036,14971,7,103,87
1037,5179,19,26,0
1038,10377,2,30,26
1039,9010,10,23,15
1040,10812,8,96,36
1041,13584,14,91,35
1042,14242,4,58,17
1043,10273,16,51,8
1044,11370,10,76,23
1045,8231,8,21,10
1046,6405,7,108,36
1047,5347,6,19,0
1048,12198,11,37,18
1049,9289,5,82,15
1050,5570,14,13,1
1051,10128,14,92,1
1052,12000,12,11,5
1053,11951,16,86,24
1054,12682,14,61,38
1055,7601,19,58,44
1056,8714,1,93,69
1057,7553,10,77,6
1058,10093,10,20,15
1059,13950,18,101,78
1060,14387,3,82,16
1061,8248,14,104,36
1062,5436,14,95,59
1063,13120,15,39,8
1064,7388,14,93,66
1065,8908,11,20,8
1066,14055,14,83,27
1067,11408,3,103,32
1068,14085,13,55,19
1069,14117,19,60,11
1070,14207,15,20,2
1071,12949,15,27,15
1072,11551,8,76,57
1073,6956,1,18,12
1074,11780,1,70,50
1075,14360,19,46,10
1076,13243,12,16,8
1077,13850,3,69,1
1078,8550,1,86,57
1079,7571,10,89,59
1080,6568,8,85,18
1081,13751,3,75,14
1082,6327,3,101,35
1083,13500,15,61,4
1084,13417,15,107,33
1085,14235,1,52,32
1086,13638,8,103,56
1087,11102,9,58,20
1088,11548,3,22,5
1089,9200,6,60,38
1090,5493,9,44,30
1091,6368,2,24,15
1092,10818,18,74,13
1093,5261,18,72,54
1094,9283,8,105,26
1095,13866,4,97,71
1096,5468,8,73,15
1097,10539,6,89,30
1098,6482,13,19,10
1099,7238,18,20,6
1100,12299,10,27,24
1101,10291,9,98,69
1102,12193,14,98,80
1103,5052,10,67,3
1104,12943,11,60,5
1105,10301,18,93,43
1106,12274,17,38,13
1107,10836,15,101,24
1108,6472,1,89,16
1109,10801,8,61,5
1110,12724,9,104,39
1111,8471,0,11,6
1112,9799,0,62,22
1113,14345,7,44,33
1114,8552,4,109,0
1115,10877,15,26,16
1116,10029,13,80,38
1117,9644,12,78,52
1118,6623,4,93,71
1119,12047,10,50,3
1120,12890,7,55,11
1121,9331,13,80,61
1122,11385,1,36,11
1123,11494,8,16,1
1124,8382,5,43,31
1125,8999,8,45,4
1126,5735,5,40,17
1127,14745,19,71,22
1128,13370,9,18,14
1129,10256,15,14,11
1130,10873,15,35,0
1131,13361,2,10,3
1132,6910,5,24,15
1133,8486,18,25,20
1134,13008,12,92,64
1135,9240,8,47,1
1136,9611,12,25,12
1137,9186,6,65,25
1138,12844,7,71,10
1139,12836,6,85,19
1140,14770,1,22,14
1141,14445,11,66,13
1142,13502,15,75,31
1143,12032,0,58,47
1144,13587,14,83,16
1145,10543,10,10,2
1146,6646,14,82,69
1147,8498,0,64,36
1148,11070,17,45,11
1149,6673,6,65,31
1150,8884,19,108,13
1151,5525,13,99,76
1152,8772,10,16,3
1153,6507,18,72,37
1154,5322,13,73,42
1155,12464,16,92,58
1156,6310,18,109,101
1157,10789,13,98,13
1158,5224,13,98,89
1159,11324,5,39,9
1160,12339,8,48,12
1161,12744,7,56,1
1162,14717,2,48,23
1163,10993,13,12,3
1164,10781,18,70,12
1165,9005,17,12,9
1166,14268,8,95,43
1167,5368,16,105,63
1168,10756,12,27,3
1169,9676,5,89,37
1170,13203,7,100,36
1171,12569,0,57,22
1172,9177,3,92,28
1173,13822,13,31,8
1174,13429,4,102,64
1175,14413,0,81,43
1176,8731,2,49,42
1177,6762,11,109,6
1178,10208,11,95,38
1179,7036,17,66,4
1180,13916,12,35,14
1181,9178,11,69,6
1182,9254,5,63,33
1183,6111,10,36,6
1184,7915,11,66,3
1185,10567,10,92,21
1186,10904,11,74,27
1187,11391,11,52,34
1188,7386,9,47,27
1189,14536,12,51,9
1190,14197,15,106,61
1191,12195,5,90,12
1192,14489,10,62,51
1193,9365,2,51,39
1194,6990,1,82,22
1195,12981,15,71,14
1196,5737,7,64,8
1197,8297,3,103,45
1198,6868,14,51,21
1199,5388,11,34,27
1200,6377,14,101,17
1201,5306,10,101,69
1202,10807,14,77,69
1203,10178,4,102,46
1204,7803,0,18,13
1205,14035,17,101,7
1206,11000,7,86,63
1207,12943,13,85,54
1208,12175,9,31,0
1209,8522,3,103,9
1210,5671,3,17,6
1211,5994,4,25,20
1212,14774,10,61,51
1213,5241,2,24,13
1214,11541,1,55,40
1215,8494,19,90,6
1216,12415,7,88,10
1217,13255,13,33,19
1218,9409,15,64,12
1219,5522,4,61,1
1220,9580,3,25,12
1221,13823,5,33,23
1222,10398,0,58,7
1223,5135,4,62,30
1224,7004,2,84,58
1225,9719,3,78,69
1226,10603,6,28,7
1227,9965,11,14,8
1228,6897,13,22,4
1229,6057,15,36,21
1230,8376,8,23,8
1231,13973,5,68,35
1232,12427,15,55,1
1233,10541,14,87,17
1234,13431,0,31,19
1235,7200,3,107,42
1236,13819,3,20,13
1237,7948,16,95,65
1238,14055,9,82,29
1239,8501,17,53,49
1240,14992,11,86,6
1241,6718,17,71,18
1242,9690,5,95,22
1243,7981,17,100,5
1244,13964,1,52,9
1245,7915,15,29,19
1246,11567,15,19,15
1247,10929,1,65,6
1248,11135,1,47,14
1249,6268,9,10,5
